posting_title,price,rooms,sqm,toilets,floor,link,location,city
"Bilocale via Fanfulla da Lodi, Pigneto, Roma",730.0,2,55.0,1,na,"('https://www.immobiliare.it/annunci/104056367/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Bilocale via dei Sabelli, San Lorenzo, Roma",800.0,2,30.0,1,na,"('https://www.immobiliare.it/annunci/103350426/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Bilocale via Amico da Venafro  14, Pigneto, Roma",2500.0,2,49.0,1,na,"('https://www.immobiliare.it/annunci/100171398/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Bilocale buono stato, secondo piano, Pigneto, Roma",750.0,2,60.0,1,na,"('https://www.immobiliare.it/annunci/103389976/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Loft via dei Sabelli, San Lorenzo, Roma",850.0,2,30.0,1,na,"('https://www.immobiliare.it/annunci/104576565/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Bilocale via Giacomo de' Conti 13, Pigneto, Roma",890.0,2,80.0,1,na,"('https://www.immobiliare.it/annunci/104677779/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Bilocale via del Pigneto,108, Pigneto, Roma",1250.0,2,69.0,1,na,"('https://www.immobiliare.it/annunci/104697487/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Quadrilocale via degli Ausoni, San Lorenzo, Roma",1600.0,4,100.0,1,na,"('https://www.immobiliare.it/annunci/104146255/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Trilocale via degli Ausoni,9, San Lorenzo, Roma",1500.0,3,77.0,1,na,"('https://www.immobiliare.it/annunci/104697481/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Trilocale via di Porta Labicana, San Lorenzo, Roma",1150.0,3,80.0,1,na,"('https://www.immobiliare.it/annunci/104112909/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Bilocale via Alberto Pollio,40, Casal Bertone, Roma",1200.0,2,78.0,1,na,"('https://www.immobiliare.it/annunci/104698441/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Monolocale via dei Sabelli, San Lorenzo, Roma",750.0,na,30.0,1,na,"('https://www.immobiliare.it/annunci/103588186/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Bilocale piazza dei Sanniti, San Lorenzo, Roma",750.0,2,35.0,1,na,"('https://www.immobiliare.it/annunci/104393277/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Monolocale via dei Frentani, San Lorenzo, Roma",850.0,na,25.0,1,na,"('https://www.immobiliare.it/annunci/104301811/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Monolocale via Raimondo Montecuccoli 15, Pigneto, Roma",700.0,na,35.0,1,na,"('https://www.immobiliare.it/annunci/104659017/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Monolocale largo Preneste, Pigneto, Roma",490.0,na,20.0,1,na,"('https://www.immobiliare.it/annunci/103456344/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Monolocale largo Preneste, Pigneto, Roma",590.0,na,25.0,1,na,"('https://www.immobiliare.it/annunci/103610810/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Monolocale largo Preneste, Pigneto, Roma",490.0,na,18.0,1,na,"('https://www.immobiliare.it/annunci/103448968/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Trilocale via dei Marsi 58, San Lorenzo, Roma",800.0,3,50.0,1,na,"('https://www.immobiliare.it/annunci/96747746/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Bilocale via dei Sabelli, San Lorenzo, Roma",900.0,2,45.0,1,na,"('https://www.immobiliare.it/annunci/104475835/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Trilocale via dei Sabelli, San Lorenzo, Roma",950.0,3,65.0,1,na,"('https://www.immobiliare.it/annunci/104480021/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Bilocale via dei Sabelli, San Lorenzo, Roma",900.0,2,45.0,1,na,"('https://www.immobiliare.it/annunci/104442041/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Bilocale via dei Sabelli, San Lorenzo, Roma",950.0,2,65.0,1,na,"('https://www.immobiliare.it/annunci/104442283/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Bilocale piazza dei Sanniti, San Lorenzo, Roma",750.0,2,35.0,1,na,"('https://www.immobiliare.it/annunci/104413647/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Monolocale via dei Frentani, San Lorenzo, Roma",850.0,na,25.0,1,na,"('https://www.immobiliare.it/annunci/104326873/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Bilocale via Giovanni De Agostini, Pigneto, Roma",730.0,2,55.0,1,na,"('https://www.immobiliare.it/annunci/104093517/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Bilocale piazza dei Sanniti, San Lorenzo, Roma",750.0,2,35.0,1,na,"('https://www.immobiliare.it/annunci/104376793/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Monolocale via dei Frentani, San Lorenzo, Roma",850.0,na,25.0,1,na,"('https://www.immobiliare.it/annunci/104327365/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Quadrilocale via Prenestina, Casal Bertone, Roma",1300.0,4,125.0,2,na,"('https://www.immobiliare.it/annunci/103483008/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Monolocale via dei Sabelli, San Lorenzo, Roma",750.0,na,28.0,1,na,"('https://www.immobiliare.it/annunci/102886068/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Bilocale via Guido Cora, Pigneto, Roma",750.0,2,50.0,1,na,"('https://www.immobiliare.it/annunci/104517503/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Bilocale via Prenestina, Casal Bertone, Roma",700.0,2,45.0,1,na,"('https://www.immobiliare.it/annunci/104014895/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Monolocale largo Preneste, Pigneto, Roma",490.0,na,18.0,1,na,"('https://www.immobiliare.it/annunci/103471718/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Bilocale via dei Sabelli, San Lorenzo, Roma",800.0,2,28.0,1,na,"('https://www.immobiliare.it/annunci/103351526/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Bilocale piazza dei Sanniti, San Lorenzo, Roma",750.0,2,35.0,1,na,"('https://www.immobiliare.it/annunci/104376775/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Monolocale largo Preneste, Pigneto, Roma",490.0,na,18.0,1,na,"('https://www.immobiliare.it/annunci/103450128/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Bilocale via dei Sabelli, San Lorenzo, Roma",785.0,2,28.0,1,na,"('https://www.immobiliare.it/annunci/103350970/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Bilocale piazza dei Sanniti, San Lorenzo, Roma",750.0,2,40.0,1,na,"('https://www.immobiliare.it/annunci/104378743/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Trilocale via dei Sabelli, San Lorenzo, Roma",950.0,3,65.0,1,na,"('https://www.immobiliare.it/annunci/104439071/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Quadrilocale via degli Ausoni, San Lorenzo, Roma",1600.0,4,100.0,1,na,"('https://www.immobiliare.it/annunci/104150415/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Bilocale via Giovanni De Agostini, Pigneto, Roma",730.0,2,55.0,1,na,"('https://www.immobiliare.it/annunci/104065643/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Monolocale largo Preneste, Pigneto, Roma",590.0,na,25.0,1,na,"('https://www.immobiliare.it/annunci/104110649/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Monolocale largo Preneste, Pigneto, Roma",590.0,na,25.0,1,na,"('https://www.immobiliare.it/annunci/103709846/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Trilocale via Guido Cora, Pigneto, Roma",750.0,3,50.0,1,na,"('https://www.immobiliare.it/annunci/104517351/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Bilocale via Prenestina, Casal Bertone, Roma",700.0,2,45.0,1,na,"('https://www.immobiliare.it/annunci/103944205/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Bilocale via Renzo da Ceri, Pigneto, Roma",750.0,2,50.0,1,na,"('https://www.immobiliare.it/annunci/104723535/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Bilocale via della Marranella, Pigneto, Roma",900.0,2,55.0,1,na,"('https://www.immobiliare.it/annunci/104443895/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Bilocale via Prenestina, Casal Bertone, Roma",700.0,2,45.0,1,na,"('https://www.immobiliare.it/annunci/103947767/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Bilocale via Prenestina, Casal Bertone, Roma",700.0,2,45.0,1,na,"('https://www.immobiliare.it/annunci/103944737/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Monolocale largo Preneste, Pigneto, Roma",590.0,na,25.0,1,na,"('https://www.immobiliare.it/annunci/103666808/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Appartamento via dei Ramni, San Lorenzo, Roma",1750.0,5+,172.0,2,na,"('https://www.immobiliare.it/annunci/68367069/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Bilocale via dei Campani 69, San Lorenzo, Roma",940.0,2,60.0,1,na,"('https://www.immobiliare.it/annunci/104657029/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Monolocale via degli Ausoni, San Lorenzo, Roma",850.0,na,25.0,1,na,"('https://www.immobiliare.it/annunci/104413561/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Monolocale largo Preneste, Pigneto, Roma",490.0,na,18.0,1,na,"('https://www.immobiliare.it/annunci/104536241/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Bilocale via della Marranella, Pigneto, Roma",900.0,2,55.0,1,na,"('https://www.immobiliare.it/annunci/104442679/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Bilocale via degli Ausoni 65, San Lorenzo, Roma",1000.0,2,60.0,1,na,"('https://www.immobiliare.it/annunci/104672937/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Monolocale via Prenestina 66, Pigneto, Roma",500.0,na,25.0,na,na,"('https://www.immobiliare.it/annunci/97561804/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Bilocale via dei Marsi, San Lorenzo, Roma",900.0,2,50.0,1,na,"('https://www.immobiliare.it/annunci/99265918/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Bilocale piazza dei Sanniti, San Lorenzo, Roma",750.0,2,35.0,1,na,"('https://www.immobiliare.it/annunci/104374953/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Quadrilocale via Amico da Venafro, Pigneto, Roma",850.0,4,80.0,1,na,"('https://www.immobiliare.it/annunci/103919829/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Bilocale via Renzo da Ceri, Pigneto, Roma",750.0,2,55.0,1,na,"('https://www.immobiliare.it/annunci/104721325/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Trilocale via dei Volsci, San Lorenzo, Roma",900.0,3,75.0,1,na,"('https://www.immobiliare.it/annunci/104136617/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Monolocale largo Preneste, Pigneto, Roma",490.0,na,25.0,1,na,"('https://www.immobiliare.it/annunci/103830331/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Bilocale via Ugolino Cavalcabò, Pigneto, Roma",800.0,2,45.0,1,na,"('https://www.immobiliare.it/annunci/104717475/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Trilocale via Guido Cora, Pigneto, Roma",750.0,3,60.0,1,na,"('https://www.immobiliare.it/annunci/104619683/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Monolocale via dei Sabelli, San Lorenzo, Roma",600.0,na,25.0,1,na,"('https://www.immobiliare.it/annunci/103649450/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Monolocale via dei Sardi, San Lorenzo, Roma",600.0,na,23.0,1,na,"('https://www.immobiliare.it/annunci/103680816/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Monolocale via dei Caudini, San Lorenzo, Roma",850.0,na,25.0,1,na,"('https://www.immobiliare.it/annunci/104333239/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Bilocale via Filippo Scolari, Pigneto, Roma",740.0,2,35.0,1,na,"('https://www.immobiliare.it/annunci/104624573/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Trilocale via Giovanni De Agostini, Pigneto, Roma",730.0,3,60.0,1,na,"('https://www.immobiliare.it/annunci/104103299/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Bilocale via degli Ausoni, San Lorenzo, Roma",750.0,2,40.0,1,na,"('https://www.immobiliare.it/annunci/104509285/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Monolocale piazzale Tiburtino, San Lorenzo, Roma",1000.0,na,60.0,1,na,"('https://www.immobiliare.it/annunci/104374331/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Bilocale via di Acqua Bullicante, Tor de' Schiavi, Roma",750.0,2,51.0,1,na,"('https://www.immobiliare.it/annunci/103840947/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Monolocale largo Preneste, Pigneto, Roma",490.0,na,18.0,1,na,"('https://www.immobiliare.it/annunci/103869521/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Monolocale via dei Volsci, San Lorenzo, Roma",850.0,na,25.0,1,na,"('https://www.immobiliare.it/annunci/104478721/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Monolocale via degli Apuli, San Lorenzo, Roma",700.0,na,40.0,1,na,"('https://www.immobiliare.it/annunci/103680982/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Monolocale via dei Sardi, San Lorenzo, Roma",780.0,na,40.0,1,na,"('https://www.immobiliare.it/annunci/104676543/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Monolocale via dei Piceni, San Lorenzo, Roma",850.0,na,25.0,1,na,"('https://www.immobiliare.it/annunci/104273583/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Bilocale via degli Etruschi, San Lorenzo, Roma",750.0,2,35.0,1,na,"('https://www.immobiliare.it/annunci/104389445/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Monolocale ottimo stato, terzo piano, Pigneto, Roma",540.0,na,18.0,1,na,"('https://www.immobiliare.it/annunci/103502172/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Bilocale via dei Volsci, San Lorenzo, Roma",780.0,2,40.0,1,na,"('https://www.immobiliare.it/annunci/104664095/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Mansarda via di Porta Labicana, San Lorenzo, Roma",650.0,na,35.0,1,na,"('https://www.immobiliare.it/annunci/104111873/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Monolocale via Giuseppe Pianell, Casal Bertone, Roma",800.0,na,55.0,1,na,"('https://www.immobiliare.it/annunci/45592070/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Appartamento via dei Caudini, San Lorenzo, Roma",2200.0,5+,235.0,2,na,"('https://www.immobiliare.it/annunci/100815829/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Appartamento via Tiburtina Antica, San Lorenzo, Roma",1208.0,na,,na,na,"('https://www.immobiliare.it/annunci/104696051/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Appartamento via Asinari di San Marzano, Casal Bertone, Roma",1260.0,na,,na,na,"('https://www.immobiliare.it/annunci/104459437/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Appartamento via Giuseppe Pianell, Casal Bertone, Roma",1000.0,na,65.0,2,na,"('https://www.immobiliare.it/annunci/45592262/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Bilocale via Baldassarre Orero, Casal Bertone, Roma",1100.0,2,85.0,2,na,"('https://www.immobiliare.it/annunci/45609548/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Bilocale via Ugolino Cavalcabò 4, Pigneto, Roma",800.0,2,42.0,1,na,"('https://www.immobiliare.it/annunci/104591919/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Bilocale via Alberto da Giussano 6, Pigneto, Roma",740.0,2,35.0,1,na,"('https://www.immobiliare.it/annunci/97820140/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Bilocale via Roberto Malatesta, Pigneto, Roma",800.0,2,65.0,1,na,"('https://www.immobiliare.it/annunci/86489714/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Trilocale via Cesare De Lollis 6, San Lorenzo, Roma",1600.0,3,40.0,1,na,"('https://www.immobiliare.it/annunci/99699498/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Bilocale via dei Sabelli 10, San Lorenzo, Roma",950.0,2,45.0,1,na,"('https://www.immobiliare.it/annunci/104152407/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Loft via Campobasso, Pigneto, Roma",900.0,na,30.0,1,na,"('https://www.immobiliare.it/annunci/100685265/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Monolocale via Luchino dal Verme 49, Pigneto, Roma",750.0,na,45.0,1,na,"('https://www.immobiliare.it/annunci/98373768/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Trilocale via Ettore Giovenale 44, Pigneto, Roma",1100.0,3,60.0,1,na,"('https://www.immobiliare.it/annunci/82695539/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Bilocale via Domenico De Dominicis 30, Casal Bertone, Roma",1190.0,2,52.0,1,na,"('https://www.immobiliare.it/annunci/104281219/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Bilocale via degli Irpini 36, San Lorenzo, Roma",1300.0,2,70.0,1,na,"('https://www.immobiliare.it/annunci/82839303/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Trilocale piazza Zama 1, San Lorenzo, Roma",1000.0,3,120.0,1,na,"('https://www.immobiliare.it/annunci/104056123/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Trilocale via di Casal Bertone, Casal Bertone, Roma",1400.0,3,100.0,2,na,"('https://www.immobiliare.it/annunci/104361281/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Bilocale via dei Latini, San Lorenzo, Roma",800.0,2,45.0,1,na,"('https://www.immobiliare.it/annunci/70875026/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Bilocale via Giovanni De Agostini 9, Pigneto, Roma",730.0,2,55.0,1,na,"('https://www.immobiliare.it/annunci/75543386/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Monolocale via degli Irpini 36, San Lorenzo, Roma",980.0,na,28.0,1,na,"('https://www.immobiliare.it/annunci/88194407/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
"Quadrilocale via Prenestina 170, Casal Bertone, Roma",1100.0,4,120.0,2,na,"('https://www.immobiliare.it/annunci/102344478/', 'Pigneto, San Lorenzo, Casal Bertone')","Pigneto, San Lorenzo, Casal Bertone",Roma
